Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
Hypoglycemia,drying_and_tingling_lips,headache,excessive_hunger,anxiety,nausea,fatigue,slurred_speech,irritability,diarrhoea,,,,,,,,
Hypoglycemia,palpitations,excessive_hunger,irritability,sweating,slurred_speech,anxiety,headache,drying_and_tingling_lips,blurred_and_distorted_vision,nausea,vomiting,,,,,,
Hypoglycemia,excessive_hunger,sweating,anxiety,slurred_speech,vomiting,fatigue,drying_and_tingling_lips,nausea,palpitations,irritability,headache,pus_filled_pimples,sunken_eyes,,,,
Hypoglycemia,blurred_and_distorted_vision,palpitations,vomiting,sweating,drying_and_tingling_lips,excessive_hunger,nausea,anxiety,slurred_speech,restlessness,,,,,,,
Hypoglycemia,irritability,sweating,excessive_hunger,slurred_speech,palpitations,headache,nausea,vomiting,mood_swings,,,,,,,,
Osteoarthritis,hip_joint_pain,neck_pain,joint_pain,swelling_joints,,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,neck_pain,painful_walking,knee_pain,,,,,,,,,,,,,
Osteoarthritis,neck_pain,painful_walking,knee_pain,pus_filled_pimples,dizziness,,,,,,,,,,,,
Osteoarthritis,knee_pain,neck_pain,painful_walking,unsteadiness,,,,,,,,,,,,,
Osteoarthritis,joint_pain,neck_pain,painful_walking,hip_joint_pain,,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,swelling_joints,neck_pain,painful_walking,,,,,,,,,,,,,
Osteoarthritis,neck_pain,knee_pain,swelling_joints,joint_pain,painful_walking,,,,,,,,,,,,
Osteoarthritis,painful_walking,knee_pain,joint_pain,hip_joint_pain,neck_pain,,,,,,,,,,,,
Osteoarthritis,knee_pain,swelling_joints,joint_pain,neck_pain,,,,,,,,,,,,,
Osteoarthritis,painful_walking,swelling_joints,hip_joint_pain,inflammatory_nails,,,,,,,,,,,,,
Osteoarthritis,joint_pain,painful_walking,knee_pain,,,,,,,,,,,,,,
Osteoarthritis,painful_walking,swelling_joints,neck_pain,hip_joint_pain,knee_pain,,,,,,,,,,,,
Osteoarthritis,swelling_joints,neck_pain,painful_walking,joint_pain,prominent_veins_on_calf,abnormal_menstruation,,,,,,,,,,,
Osteoarthritis,swelling_joints,neck_pain,hip_joint_pain,knee_pain,painful_walking,abdominal_pain,rusty_sputum,,,,,,,,,,
Osteoarthritis,joint_pain,knee_pain,swelling_joints,neck_pain,swollen_legs,drying_and_tingling_lips,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,knee_pain,swelling_joints,neck_pain,painful_walking,foul_smell_of_urine,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,swelling_joints,painful_walking,neck_pain,constipation,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,neck_pain,joint_pain,knee_pain,painful_walking,,,,,,,,,,,,
Osteoarthritis,neck_pain,hip_joint_pain,swelling_joints,swollen_legs,,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,painful_walking,neck_pain,swelling_joints,anxiety,swollen_extremeties,,,,,,,,,,,
Osteoarthritis,swelling_joints,painful_walking,joint_pain,neck_pain,hip_joint_pain,sunken_eyes,cough,,,,,,,,,,
Osteoarthritis,painful_walking,neck_pain,knee_pain,hip_joint_pain,joint_pain,irregular_sugar_level,,,,,,,,,,,
Osteoarthritis,swelling_joints,painful_walking,joint_pain,,,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,swelling_joints,knee_pain,joint_pain,,,,,,,,,,,,,
Osteoarthritis,knee_pain,neck_pain,painful_walking,hip_joint_pain,joint_pain,distention_of_abdomen,sweating,,,,,,,,,,
Osteoarthritis,swelling_joints,painful_walking,joint_pain,,,,,,,,,,,,,,
Osteoarthritis,painful_walking,joint_pain,hip_joint_pain,swelling_joints,neck_pain,swollen_legs,dischromic_patches,,,,,,,,,,
Osteoarthritis,painful_walking,knee_pain,swelling_joints,neck_pain,joint_pain,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,joint_pain,knee_pain,swelling_joints,red_spots_over_body,fast_heart_rate,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,neck_pain,knee_pain,painful_walking,joint_pain,stomach_pain,pain_during_bowel_motions,,,,,,,,,,
Osteoarthritis,swelling_joints,joint_pain,painful_walking,,,,,,,,,,,,,,
Osteoarthritis,swelling_joints,hip_joint_pain,joint_pain,neck_pain,constipation,cramps,,,,,,,,,,,
Osteoarthritis,neck_pain,knee_pain,hip_joint_pain,painful_walking,,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,knee_pain,neck_pain,painful_walking,joint_pain,constipation,,,,,,,,,,,
Osteoarthritis,knee_pain,swelling_joints,hip_joint_pain,joint_pain,swollen_legs,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,neck_pain,swelling_joints,joint_pain,family_history,abdominal_pain,,,,,,,,,,,
Osteoarthritis,neck_pain,joint_pain,hip_joint_pain,swelling_joints,,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,knee_pain,painful_walking,neck_pain,swelling_joints,stiff_neck,excessive_hunger,,,,,,,,,,
Osteoarthritis,hip_joint_pain,painful_walking,knee_pain,neck_pain,swelling_joints,dark_urine,passage_of_gases,,,,,,,,,,
Osteoarthritis,painful_walking,swelling_joints,knee_pain,joint_pain,rusty_sputum,nodal_skin_eruptions,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,knee_pain,neck_pain,painful_walking,joint_pain,,,,,,,,,,,,
Osteoarthritis,joint_pain,painful_walking,knee_pain,swelling_joints,hip_joint_pain,inflammatory_nails,irritation_in_anus,,,,,,,,,,
Osteoarthritis,neck_pain,painful_walking,knee_pain,hip_joint_pain,loss_of_appetite,,,,,,,,,,,,
Osteoarthritis,neck_pain,joint_pain,hip_joint_pain,painful_walking,skin_peeling,,,,,,,,,,,,
Osteoarthritis,swelling_joints,neck_pain,hip_joint_pain,knee_pain,joint_pain,,,,,,,,,,,,
Osteoarthritis,swelling_joints,knee_pain,painful_walking,neck_pain,joint_pain,,,,,,,,,,,,
Osteoarthritis,painful_walking,knee_pain,swelling_joints,hip_joint_pain,blister,breathlessness,,,,,,,,,,,
Osteoarthritis,painful_walking,swelling_joints,joint_pain,hip_joint_pain,neck_pain,fluid_overload,diarrhoea,,,,,,,,,,
Osteoarthritis,neck_pain,hip_joint_pain,joint_pain,painful_walking,muscle_weakness,,,,,,,,,,,,
Osteoarthritis,painful_walking,joint_pain,knee_pain,hip_joint_pain,,,,,,,,,,,,,
Osteoarthritis,neck_pain,painful_walking,swelling_joints,swollen_extremeties,skin_peeling,,,,,,,,,,,,
Osteoarthritis,painful_walking,swelling_joints,neck_pain,joint_pain,,,,,,,,,,,,,
Osteoarthritis,painful_walking,neck_pain,hip_joint_pain,knee_pain,joint_pain,toxic_look_(typhos),,,,,,,,,,,
Osteoarthritis,knee_pain,painful_walking,hip_joint_pain,neck_pain,joint_pain,,,,,,,,,,,,
Osteoarthritis,knee_pain,neck_pain,hip_joint_pain,painful_walking,muscle_weakness,toxic_look_(typhos),,,,,,,,,,,
Osteoarthritis,joint_pain,swelling_joints,neck_pain,knee_pain,abnormal_menstruation,slurred_speech,,,,,,,,,,,
Osteoarthritis,swelling_joints,hip_joint_pain,joint_pain,breathlessness,yellow_urine,,,,,,,,,,,,
Osteoarthritis,swelling_joints,knee_pain,joint_pain,hip_joint_pain,restlessness,swollen_extremeties,,,,,,,,,,,
Osteoarthritis,knee_pain,joint_pain,neck_pain,swelling_joints,weakness_of_one_body_side,small_dents_in_nails,,,,,,,,,,,
Osteoarthritis,knee_pain,hip_joint_pain,joint_pain,,,,,,,,,,,,,,
Osteoarthritis,joint_pain,painful_walking,neck_pain,swelling_joints,swollen_legs,diarrhoea,,,,,,,,,,,
Osteoarthritis,swelling_joints,knee_pain,joint_pain,painful_walking,hip_joint_pain,blurred_and_distorted_vision,belly_pain,,,,,,,,,,
Osteoarthritis,painful_walking,knee_pain,joint_pain,hip_joint_pain,neck_pain,,,,,,,,,,,,
Osteoarthritis,joint_pain,swelling_joints,painful_walking,neck_pain,,,,,,,,,,,,,
Osteoarthritis,painful_walking,neck_pain,joint_pain,swelling_joints,hip_joint_pain,,,,,,,,,,,,
Osteoarthritis,swelling_joints,painful_walking,hip_joint_pain,joint_pain,passage_of_gases,,,,,,,,,,,,
Osteoarthritis,painful_walking,knee_pain,neck_pain,hip_joint_pain,swelling_joints,throat_irritation,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,joint_pain,knee_pain,swelling_joints,restlessness,,,,,,,,,,,,
Osteoarthritis,joint_pain,hip_joint_pain,swelling_joints,scurring,drying_and_tingling_lips,,,,,,,,,,,,
Osteoarthritis,knee_pain,neck_pain,joint_pain,painful_walking,hip_joint_pain,,,,,,,,,,,,
Osteoarthritis,joint_pain,painful_walking,hip_joint_pain,neck_pain,,,,,,,,,,,,,
Osteoarthritis,neck_pain,swelling_joints,painful_walking,knee_pain,restlessness,excessive_hunger,,,,,,,,,,,
Osteoarthritis,painful_walking,swelling_joints,hip_joint_pain,knee_pain,joint_pain,unsteadiness,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,joint_pain,knee_pain,swelling_joints,sweating,swelled_lymph_nodes,,,,,,,,,,,
Osteoarthritis,knee_pain,swelling_joints,hip_joint_pain,painful_walking,,,,,,,,,,,,,
Osteoarthritis,painful_walking,knee_pain,swelling_joints,hip_joint_pain,joint_pain,extra_marital_contacts,,,,,,,,,,,
Osteoarthritis,knee_pain,neck_pain,joint_pain,painful_walking,bladder_discomfort,redness_of_eyes,,,,,,,,,,,
Osteoarthritis,joint_pain,hip_joint_pain,swelling_joints,painful_walking,cold_hands_and_feets,scurring,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,knee_pain,joint_pain,anxiety,belly_pain,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,joint_pain,swelling_joints,painful_walking,knee_pain,pain_behind_the_eyes,vomiting,,,,,,,,,,
Osteoarthritis,swelling_joints,knee_pain,joint_pain,neck_pain,painful_walking,pain_in_anal_region,restlessness,,,,,,,,,,
Osteoarthritis,joint_pain,painful_walking,swelling_joints,neck_pain,breathlessness,brittle_nails,,,,,,,,,,,
Osteoarthritis,swelling_joints,joint_pain,knee_pain,hip_joint_pain,painful_walking,,,,,,,,,,,,
Osteoarthritis,painful_walking,neck_pain,swelling_joints,joint_pain,stomach_bleeding,depression,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,swelling_joints,joint_pain,neck_pain,painful_walking,throat_irritation,,,,,,,,,,,
Osteoarthritis,neck_pain,swelling_joints,knee_pain,joint_pain,hip_joint_pain,,,,,,,,,,,,
Osteoarthritis,joint_pain,neck_pain,painful_walking,hip_joint_pain,cough,yellow_urine,,,,,,,,,,,
Osteoarthritis,painful_walking,hip_joint_pain,swelling_joints,knee_pain,yellow_crust_ooze,,,,,,,,,,,,
Osteoarthritis,knee_pain,joint_pain,hip_joint_pain,painful_walking,,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,knee_pain,painful_walking,red_spots_over_body,receiving_unsterile_injections,,,,,,,,,,,,
Osteoarthritis,neck_pain,joint_pain,painful_walking,knee_pain,,,,,,,,,,,,,
Osteoarthritis,neck_pain,painful_walking,joint_pain,swelling_joints,knee_pain,family_history,constipation,,,,,,,,,,
Osteoarthritis,neck_pain,hip_joint_pain,knee_pain,joint_pain,muscle_wasting,brittle_nails,,,,,,,,,,,
Osteoarthritis,painful_walking,hip_joint_pain,joint_pain,silver_like_dusting,fluid_overload,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,neck_pain,knee_pain,toxic_look_(typhos),loss_of_appetite,,,,,,,,,,,,
Osteoarthritis,painful_walking,hip_joint_pain,knee_pain,joint_pain,,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,neck_pain,painful_walking,joint_pain,knee_pain,,,,,,,,,,,,
Osteoarthritis,joint_pain,knee_pain,neck_pain,,,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,knee_pain,neck_pain,swelling_joints,,,,,,,,,,,,,
Osteoarthritis,neck_pain,hip_joint_pain,swelling_joints,knee_pain,painful_walking,family_history,sweating,,,,,,,,,,
Osteoarthritis,knee_pain,joint_pain,hip_joint_pain,swelling_joints,cramps,spinning_movements,,,,,,,,,,,
Osteoarthritis,knee_pain,swelling_joints,neck_pain,abnormal_menstruation,,,,,,,,,,,,,
Osteoarthritis,neck_pain,swelling_joints,painful_walking,joint_pain,hip_joint_pain,,,,,,,,,,,,
Osteoarthritis,neck_pain,joint_pain,swelling_joints,hip_joint_pain,brittle_nails,,,,,,,,,,,,
Osteoarthritis,joint_pain,hip_joint_pain,knee_pain,swelling_joints,neck_pain,chest_pain,,,,,,,,,,,
Osteoarthritis,joint_pain,swelling_joints,painful_walking,hip_joint_pain,,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,neck_pain,painful_walking,swelling_joints,ulcers_on_tongue,distention_of_abdomen,,,,,,,,,,,
Osteoarthritis,joint_pain,neck_pain,painful_walking,,,,,,,,,,,,,,
Osteoarthritis,joint_pain,hip_joint_pain,neck_pain,painful_walking,swollen_extremeties,inflammatory_nails,,,,,,,,,,,
Osteoarthritis,knee_pain,neck_pain,hip_joint_pain,swelling_joints,painful_walking,sweating,,,,,,,,,,,
Osteoarthritis,knee_pain,swelling_joints,neck_pain,joint_pain,swelled_lymph_nodes,unsteadiness,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,joint_pain,painful_walking,knee_pain,yellow_crust_ooze,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,painful_walking,joint_pain,neck_pain,muscle_wasting,toxic_look_(typhos),,,,,,,,,,,
Osteoarthritis,knee_pain,neck_pain,hip_joint_pain,rusty_sputum,,,,,,,,,,,,,
Osteoarthritis,hip_joint_pain,swelling_joints,neck_pain,painful_walking,knee_pain,,,,,,,,,,,,
Osteoarthritis,knee_pain,neck_pain,joint_pain,swelling_joints,loss_of_smell,,,,,,,,,,,,
Osteoarthritis,painful_walking,hip_joint_pain,knee_pain,neck_pain,family_history,,,,,,,,,,,,
Osteoarthritis,swelling_joints,hip_joint_pain,joint_pain,neck_pain,silver_like_dusting,muscle_wasting,,,,,,,,,,,
Osteoarthritis,swelling_joints,knee_pain,painful_walking,neck_pain,joint_pain,dizziness,,,,,,,,,,,
Osteoarthritis,painful_walking,swelling_joints,knee_pain,hip_joint_pain,joint_pain,,,,,,,,,,,,
Arthritis,swelling_joints,stiff_neck,muscle_weakness,,,,,,,,,,,,,,
Arthritis,movement_stiffness,muscle_weakness,stiff_neck,swelling_joints,,,,,,,,,,,,,
Arthritis,swelling_joints,loss_of_balance,muscle_weakness,stiff_neck,,,,,,,,,,,,,
Arthritis,movement_stiffness,swelling_joints,stiff_neck,runny_nose,lack_of_concentration,,,,,,,,,,,,
Arthritis,muscle_weakness,loss_of_balance,swelling_joints,,,,,,,,,,,,,,
Arthritis,movement_stiffness,loss_of_balance,muscle_weakness,cramps,pain_during_bowel_motions,,,,,,,,,,,,
Arthritis,loss_of_balance,swelling_joints,movement_stiffness,muscle_weakness,weakness_of_one_body_side,,,,,,,,,,,,
Arthritis,movement_stiffness,muscle_weakness,swelling_joints,loss_of_balance,,,,,,,,,,,,,
Arthritis,stiff_neck,muscle_weakness,swelling_joints,loss_of_balance,acute_liver_failure,,,,,,,,,,,,
Arthritis,stiff_neck,movement_stiffness,muscle_weakness,lethargy,,,,,,,,,,,,,
Arthritis,stiff_neck,loss_of_balance,muscle_weakness,movement_stiffness,bladder_discomfort,lethargy,,,,,,,,,,,
Arthritis,swelling_joints,muscle_weakness,movement_stiffness,,,,,,,,,,,,,,
Arthritis,stiff_neck,muscle_weakness,loss_of_balance,swelling_joints,congestion,passage_of_gases,,,,,,,,,,,
Arthritis,muscle_weakness,movement_stiffness,swelling_joints,joint_pain,,,,,,,,,,,,,
Arthritis,movement_stiffness,stiff_neck,muscle_weakness,loss_of_balance,loss_of_smell,watering_from_eyes,,,,,,,,,,,
Arthritis,stiff_neck,loss_of_balance,movement_stiffness,ulcers_on_tongue,restlessness,,,,,,,,,,,,
Arthritis,movement_stiffness,swelling_joints,loss_of_balance,,,,,,,,,,,,,,
Arthritis,muscle_weakness,swelling_joints,movement_stiffness,,,,,,,,,,,,,,
Arthritis,movement_stiffness,stiff_neck,muscle_weakness,foul_smell_of_urine,,,,,,,,,,,,,
Arthritis,swelling_joints,stiff_neck,loss_of_balance,movement_stiffness,lethargy,dizziness,,,,,,,,,,,
Arthritis,swelling_joints,loss_of_balance,movement_stiffness,loss_of_smell,,,,,,,,,,,,,
Arthritis,muscle_weakness,swelling_joints,stiff_neck,mood_swings,,,,,,,,,,,,,
Arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness,foul_smell_of_urine,,,,,,,,,,,,
Arthritis,loss_of_balance,muscle_weakness,stiff_neck,dehydration,,,,,,,,,,,,,
Arthritis,movement_stiffness,stiff_neck,muscle_weakness,blurred_and_distorted_vision,family_history,,,,,,,,,,,,
Arthritis,stiff_neck,loss_of_balance,movement_stiffness,indigestion,,,,,,,,,,,,,
Arthritis,loss_of_balance,stiff_neck,muscle_weakness,swelling_joints,nausea,lack_of_concentration,,,,,,,,,,,
Arthritis,muscle_weakness,loss_of_balance,swelling_joints,stiff_neck,,,,,,,,,,,,,
Arthritis,stiff_neck,swelling_joints,muscle_weakness,movement_stiffness,joint_pain,,,,,,,,,,,,
Arthritis,stiff_neck,swelling_joints,loss_of_balance,anxiety,swollen_legs,,,,,,,,,,,,
Arthritis,movement_stiffness,stiff_neck,swelling_joints,muscle_weakness,,,,,,,,,,,,,
Arthritis,loss_of_balance,muscle_weakness,stiff_neck,ulcers_on_tongue,,,,,,,,,,,,,
Arthritis,loss_of_balance,muscle_weakness,movement_stiffness,weakness_of_one_body_side,spotting_urination,,,,,,,,,,,,
Arthritis,swelling_joints,stiff_neck,loss_of_balance,movement_stiffness,,,,,,,,,,,,,
Arthritis,movement_stiffness,swelling_joints,muscle_weakness,stiff_neck,,,,,,,,,,,,,
Arthritis,loss_of_balance,stiff_neck,swelling_joints,,,,,,,,,,,,,,
Arthritis,movement_stiffness,loss_of_balance,muscle_weakness,swelling_joints,,,,,,,,,,,,,
Arthritis,loss_of_balance,muscle_weakness,swelling_joints,foul_smell_of_urine,inflammatory_nails,,,,,,,,,,,,
Arthritis,swelling_joints,loss_of_balance,stiff_neck,breathlessness,bloody_stool,,,,,,,,,,,,
Arthritis,loss_of_balance,stiff_neck,swelling_joints,blood_in_sputum,continuous_sneezing,,,,,,,,,,,,
Arthritis,stiff_neck,muscle_weakness,swelling_joints,excessive_hunger,,,,,,,,,,,,,
Arthritis,swelling_joints,loss_of_balance,muscle_weakness,movement_stiffness,receiving_blood_transfusion,sunken_eyes,,,,,,,,,,,
Arthritis,muscle_weakness,loss_of_balance,swelling_joints,movement_stiffness,distention_of_abdomen,,,,,,,,,,,,
Arthritis,loss_of_balance,swelling_joints,movement_stiffness,stiff_neck,phlegm,,,,,,,,,,,,
Arthritis,stiff_neck,movement_stiffness,muscle_weakness,redness_of_eyes,bladder_discomfort,,,,,,,,,,,,
Arthritis,muscle_weakness,stiff_neck,loss_of_balance,swelling_joints,sweating,,,,,,,,,,,,
Arthritis,movement_stiffness,stiff_neck,loss_of_balance,muscle_weakness,,,,,,,,,,,,,
Arthritis,stiff_neck,swelling_joints,movement_stiffness,shivering,,,,,,,,,,,,,
Arthritis,loss_of_balance,stiff_neck,movement_stiffness,swelling_joints,,,,,,,,,,,,,
Arthritis,swelling_joints,loss_of_balance,muscle_weakness,,,,,,,,,,,,,,
Arthritis,movement_stiffness,swelling_joints,loss_of_balance,stiff_neck,,,,,,,,,,,,,
Arthritis,movement_stiffness,loss_of_balance,swelling_joints,stiff_neck,drying_and_tingling_lips,nausea,,,,,,,,,,,
Arthritis,swelling_joints,stiff_neck,loss_of_balance,muscle_weakness,,,,,,,,,,,,,
Arthritis,stiff_neck,muscle_weakness,swelling_joints,unsteadiness,,,,,,,,,,,,,
Arthritis,swelling_joints,stiff_neck,loss_of_balance,movement_stiffness,chills,lethargy,,,,,,,,,,,
Arthritis,swelling_joints,stiff_neck,muscle_weakness,loss_of_balance,,,,,,,,,,,,,
Arthritis,movement_stiffness,muscle_weakness,swelling_joints,stiff_neck,,,,,,,,,,,,,
Arthritis,loss_of_balance,muscle_weakness,movement_stiffness,burning_micturition,,,,,,,,,,,,,
Arthritis,loss_of_balance,swelling_joints,movement_stiffness,blister,,,,,,,,,,,,,
Arthritis,stiff_neck,muscle_weakness,swelling_joints,loss_of_balance,continuous_feel_of_urine,spinning_movements,,,,,,,,,,,
Arthritis,movement_stiffness,swelling_joints,stiff_neck,,,,,,,,,,,,,,
